94 5
{'Survive': 0, 'Schedule': 0, 'Execution': 0, 'Endtime': 16, 'Invalid': 80, 'Global Episode': 0, 'Reward': -20.0}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1311000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1312000, 'Reward': 55.62499999999999}
{'Survive': 0, 'Schedule': 46, 'Execution': 96, 'Endtime': 46, 'Invalid': 59, 'Global Episode': 1313000, 'Reward': 96.25000000000003}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1314000, 'Reward': 55.62499999999999}
{'Survive': 0, 'Schedule': 192, 'Execution': 378, 'Endtime': 200, 'Invalid': 118, 'Global Episode': 1315000, 'Reward': 823.9625000000003}
Checkpoint saved to ckpt/sim201722525871_1315000.pth
{'Survive': 0, 'Schedule': 25, 'Execution': 48, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1316000, 'Reward': 46.670833333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1317000, 'Reward': 54.83333333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 47, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1318000, 'Reward': 45.35416666666667}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1319000, 'Reward': 49.816666666666656}
{'Survive': 0, 'Schedule': 15, 'Execution': 32, 'Endtime': 16, 'Invalid': 46, 'Global Episode': 1320000, 'Reward': 24.125}
{'Survive': 0, 'Schedule': 46, 'Execution': 96, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 1321000, 'Reward': 101.16666666666669}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1322000, 'Reward': 50.02499999999999}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 1323000, 'Reward': 47.19166666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1324000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1325000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1326000, 'Reward': 53.129166666666656}
{'Survive': 0, 'Schedule': 150, 'Execution': 299, 'Endtime': 161, 'Invalid': 110, 'Global Episode': 1327000, 'Reward': 330.9583333333335}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1328000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1329000, 'Reward': 53.024999999999984}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1330000, 'Reward': 53.31666666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1331000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1332000, 'Reward': 51.875}
{'Survive': 0, 'Schedule': 190, 'Execution': 378, 'Endtime': 200, 'Invalid': 131, 'Global Episode': 1333000, 'Reward': 817.1708333333338}
Checkpoint saved to ckpt/sim201722527933_1333000.pth
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 38, 'Global Episode': 1334000, 'Reward': 47.19166666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1335000, 'Reward': 50.23333333333333}
{'Survive': 0, 'Schedule': 25, 'Execution': 52, 'Endtime': 21, 'Invalid': 47, 'Global Episode': 1336000, 'Reward': 46.72916666666667}
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1337000, 'Reward': 52.291666666666664}
{'Survive': 0, 'Schedule': 157, 'Execution': 308, 'Endtime': 166, 'Invalid': 97, 'Global Episode': 1338000, 'Reward': 345.79166666666697}
{'Survive': 0, 'Schedule': 191, 'Execution': 380, 'Endtime': 200, 'Invalid': 139, 'Global Episode': 1339000, 'Reward': 818.0666666666671}
Checkpoint saved to ckpt/sim201722528506_1339000.pth
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1340000, 'Reward': 49.98333333333332}
{'Survive': 0, 'Schedule': 191, 'Execution': 380, 'Endtime': 200, 'Invalid': 135, 'Global Episode': 1341000, 'Reward': 819.3625000000004}
Checkpoint saved to ckpt/sim201722528696_1341000.pth
{'Survive': 0, 'Schedule': 47, 'Execution': 92, 'Endtime': 41, 'Invalid': 46, 'Global Episode': 1342000, 'Reward': 97.04166666666669}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1343000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 31, 'Execution': 51, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1344000, 'Reward': 51.64999999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1345000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1346000, 'Reward': 53.191666666666656}
{'Survive': 0, 'Schedule': 191, 'Execution': 378, 'Endtime': 200, 'Invalid': 134, 'Global Episode': 1347000, 'Reward': 818.5250000000003}
Checkpoint saved to ckpt/sim201722529323_1347000.pth
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1348000, 'Reward': 54.37499999999999}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1349000, 'Reward': 53.191666666666656}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1350000, 'Reward': 51.45833333333332}
{'Survive': 0, 'Schedule': 27, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1351000, 'Reward': 53.129166666666656}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1352000, 'Reward': 49.92083333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1353000, 'Reward': 52.49999999999999}
{'Survive': 0, 'Schedule': 181, 'Execution': 366, 'Endtime': 200, 'Invalid': 158, 'Global Episode': 1354000, 'Reward': 794.754166666667}
Checkpoint saved to ckpt/sim201722530084_1354000.pth
{'Survive': 0, 'Schedule': 47, 'Execution': 93, 'Endtime': 41, 'Invalid': 47, 'Global Episode': 1355000, 'Reward': 96.33333333333336}
{'Survive': 0, 'Schedule': 192, 'Execution': 381, 'Endtime': 200, 'Invalid': 138, 'Global Episode': 1356000, 'Reward': 818.9000000000003}
Checkpoint saved to ckpt/sim201722530300_1356000.pth
{'Survive': 0, 'Schedule': 36, 'Execution': 78, 'Endtime': 31, 'Invalid': 35, 'Global Episode': 1357000, 'Reward': 81.85416666666667}
{'Survive': 0, 'Schedule': 19, 'Execution': 44, 'Endtime': 16, 'Invalid': 33, 'Global Episode': 1358000, 'Reward': 40.895833333333336}
{'Survive': 0, 'Schedule': 22, 'Execution': 48, 'Endtime': 16, 'Invalid': 25, 'Global Episode': 1359000, 'Reward': 48.166666666666664}
{'Survive': 0, 'Schedule': 29, 'Execution': 64, 'Endtime': 31, 'Invalid': 56, 'Global Episode': 1360000, 'Reward': 58.89583333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 56, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1361000, 'Reward': 56.20833333333332}
{'Survive': 0, 'Schedule': 47, 'Execution': 93, 'Endtime': 41, 'Invalid': 47, 'Global Episode': 1362000, 'Reward': 96.33333333333336}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1363000, 'Reward': 53.958333333333314}
{'Survive': 0, 'Schedule': 20, 'Execution': 44, 'Endtime': 16, 'Invalid': 31, 'Global Episode': 1364000, 'Reward': 41.89583333333333}
{'Survive': 0, 'Schedule': 23, 'Execution': 39, 'Endtime': 16, 'Invalid': 34, 'Global Episode': 1365000, 'Reward': 36.20833333333333}
{'Survive': 0, 'Schedule': 31, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1366000, 'Reward': 53.879166666666656}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1367000, 'Reward': 56.525}
{'Survive': 0, 'Schedule': 53, 'Execution': 108, 'Endtime': 61, 'Invalid': 82, 'Global Episode': 1368000, 'Reward': 103.4791666666667}
{'Survive': 0, 'Schedule': 48, 'Execution': 96, 'Endtime': 41, 'Invalid': 38, 'Global Episode': 1369000, 'Reward': 102.66666666666669}
{'Survive': 0, 'Schedule': 24, 'Execution': 40, 'Endtime': 16, 'Invalid': 35, 'Global Episode': 1370000, 'Reward': 37.04166666666667}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1371000, 'Reward': 51.5625}
{'Survive': 0, 'Schedule': 30, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1372000, 'Reward': 55.71249999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1373000, 'Reward': 52.52083333333332}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1374000, 'Reward': 51.5625}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1375000, 'Reward': 56.52083333333332}
{'Survive': 0, 'Schedule': 46, 'Execution': 90, 'Endtime': 41, 'Invalid': 49, 'Global Episode': 1376000, 'Reward': 93.50000000000001}
{'Survive': 0, 'Schedule': 23, 'Execution': 50, 'Endtime': 21, 'Invalid': 48, 'Global Episode': 1377000, 'Reward': 44.375}
{'Survive': 0, 'Schedule': 20, 'Execution': 43, 'Endtime': 16, 'Invalid': 31, 'Global Episode': 1378000, 'Reward': 40.791666666666664}
{'Survive': 0, 'Schedule': 26, 'Execution': 56, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1379000, 'Reward': 54.52083333333332}
{'Survive': 0, 'Schedule': 29, 'Execution': 50, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1380000, 'Reward': 50.60833333333333}
{'Survive': 0, 'Schedule': 46, 'Execution': 90, 'Endtime': 41, 'Invalid': 49, 'Global Episode': 1381000, 'Reward': 93.50000000000001}
{'Survive': 0, 'Schedule': 26, 'Execution': 49, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 1382000, 'Reward': 47.52916666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1383000, 'Reward': 51.5625}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1384000, 'Reward': 54.89583333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 49, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 1385000, 'Reward': 47.52916666666666}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1386000, 'Reward': 49.48749999999999}
{'Survive': 0, 'Schedule': 49, 'Execution': 96, 'Endtime': 41, 'Invalid': 38, 'Global Episode': 1387000, 'Reward': 102.81250000000003}
{'Survive': 0, 'Schedule': 28, 'Execution': 49, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1388000, 'Reward': 48.56666666666667}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1389000, 'Reward': 51.5625}
{'Survive': 0, 'Schedule': 31, 'Execution': 55, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1390000, 'Reward': 57.129166666666656}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1391000, 'Reward': 49.816666666666656}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1392000, 'Reward': 52.49999999999999}
{'Survive': 0, 'Schedule': 40, 'Execution': 80, 'Endtime': 41, 'Invalid': 59, 'Global Episode': 1393000, 'Reward': 78.91666666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1394000, 'Reward': 52.49999999999999}
{'Survive': 0, 'Schedule': 24, 'Execution': 41, 'Endtime': 16, 'Invalid': 34, 'Global Episode': 1395000, 'Reward': 38.45833333333333}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 48, 'Global Episode': 1396000, 'Reward': 95.64583333333331}
{'Survive': 0, 'Schedule': 26, 'Execution': 51, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1397000, 'Reward': 49.98333333333332}
{'Survive': 0, 'Schedule': 41, 'Execution': 91, 'Endtime': 46, 'Invalid': 63, 'Global Episode': 1398000, 'Reward': 89.625}
{'Survive': 0, 'Schedule': 46, 'Execution': 96, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 1399000, 'Reward': 101.16666666666669}
{'Survive': 0, 'Schedule': 189, 'Execution': 373, 'Endtime': 200, 'Invalid': 148, 'Global Episode': 1400000, 'Reward': 807.6708333333336}
Checkpoint saved to ckpt/sim201722534175_1400000.pth
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1401000, 'Reward': 51.774999999999984}
{'Survive': 0, 'Schedule': 40, 'Execution': 80, 'Endtime': 41, 'Invalid': 59, 'Global Episode': 1402000, 'Reward': 78.91666666666666}
{'Survive': 0, 'Schedule': 46, 'Execution': 92, 'Endtime': 41, 'Invalid': 47, 'Global Episode': 1403000, 'Reward': 95.89583333333334}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 41, 'Global Episode': 1404000, 'Reward': 101.20833333333336}
{'Survive': 0, 'Schedule': 28, 'Execution': 53, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1405000, 'Reward': 53.50416666666665}
{'Survive': 0, 'Schedule': 28, 'Execution': 54, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1406000, 'Reward': 54.27083333333333}
{'Survive': 0, 'Schedule': 188, 'Execution': 378, 'Endtime': 200, 'Invalid': 131, 'Global Episode': 1407000, 'Reward': 818.4000000000003}
Checkpoint saved to ckpt/sim201722534939_1407000.pth
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 45, 'Global Episode': 1408000, 'Reward': 98.41666666666669}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 27, 'Global Episode': 1409000, 'Reward': 55.33749999999999}
{'Survive': 0, 'Schedule': 48, 'Execution': 94, 'Endtime': 41, 'Invalid': 44, 'Global Episode': 1410000, 'Reward': 98.66666666666669}
{'Survive': 0, 'Schedule': 32, 'Execution': 53, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1411000, 'Reward': 55.67083333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 46, 'Endtime': 21, 'Invalid': 35, 'Global Episode': 1412000, 'Reward': 45.06666666666666}
{'Survive': 0, 'Schedule': 47, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1413000, 'Reward': 101.5916666666667}
{'Survive': 0, 'Schedule': 48, 'Execution': 96, 'Endtime': 41, 'Invalid': 40, 'Global Episode': 1414000, 'Reward': 101.63333333333337}
{'Survive': 0, 'Schedule': 30, 'Execution': 53, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1415000, 'Reward': 54.60833333333333}
{'Survive': 0, 'Schedule': 188, 'Execution': 379, 'Endtime': 200, 'Invalid': 140, 'Global Episode': 1416000, 'Reward': 816.1125000000004}
Checkpoint saved to ckpt/sim201722535817_1416000.pth
{'Survive': 0, 'Schedule': 47, 'Execution': 94, 'Endtime': 41, 'Invalid': 46, 'Global Episode': 1417000, 'Reward': 98.43750000000003}
{'Survive': 0, 'Schedule': 22, 'Execution': 40, 'Endtime': 16, 'Invalid': 36, 'Global Episode': 1418000, 'Reward': 36.420833333333334}
{'Survive': 0, 'Schedule': 25, 'Execution': 54, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1419000, 'Reward': 52.354166666666664}
{'Survive': 0, 'Schedule': 25, 'Execution': 54, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1420000, 'Reward': 52.354166666666664}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1421000, 'Reward': 51.77083333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1422000, 'Reward': 52.712499999999984}
{'Survive': 0, 'Schedule': 45, 'Execution': 94, 'Endtime': 46, 'Invalid': 59, 'Global Episode': 1423000, 'Reward': 94.72916666666667}
{'Survive': 0, 'Schedule': 29, 'Execution': 51, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1424000, 'Reward': 52.712499999999984}
{'Survive': 0, 'Schedule': 25, 'Execution': 52, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1425000, 'Reward': 49.17083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1426000, 'Reward': 49.73333333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1427000, 'Reward': 51.77083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 39, 'Global Episode': 1428000, 'Reward': 49.73333333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 46, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1429000, 'Reward': 45.62916666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 53, 'Endtime': 21, 'Invalid': 36, 'Global Episode': 1430000, 'Reward': 51.56249999999999}
{'Survive': 0, 'Schedule': 20, 'Execution': 41, 'Endtime': 16, 'Invalid': 32, 'Global Episode': 1431000, 'Reward': 38.233333333333334}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1432000, 'Reward': 55.14999999999999}
{'Survive': 0, 'Schedule': 12, 'Execution': 27, 'Endtime': 16, 'Invalid': 51, 'Global Episode': 1433000, 'Reward': 17.166666666666664}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1434000, 'Reward': 54.479166666666664}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1435000, 'Reward': 55.14999999999999}
{'Survive': 0, 'Schedule': 26, 'Execution': 52, 'Endtime': 21, 'Invalid': 37, 'Global Episode': 1436000, 'Reward': 50.20833333333333}
{'Survive': 0, 'Schedule': 187, 'Execution': 382, 'Endtime': 200, 'Invalid': 139, 'Global Episode': 1437000, 'Reward': 819.816666666667}
Checkpoint saved to ckpt/sim201722537826_1437000.pth
{'Survive': 0, 'Schedule': 26, 'Execution': 46, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1438000, 'Reward': 45.62916666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 46, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1439000, 'Reward': 45.62916666666666}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1440000, 'Reward': 55.06249999999999}
{'Survive': 0, 'Schedule': 30, 'Execution': 57, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1441000, 'Reward': 59.129166666666656}
{'Survive': 0, 'Schedule': 45, 'Execution': 89, 'Endtime': 41, 'Invalid': 64, 'Global Episode': 1442000, 'Reward': 87.27083333333333}
{'Survive': 0, 'Schedule': 26, 'Execution': 47, 'Endtime': 16, 'Invalid': 24, 'Global Episode': 1443000, 'Reward': 48.21666666666667}
{'Survive': 0, 'Schedule': 44, 'Execution': 90, 'Endtime': 41, 'Invalid': 53, 'Global Episode': 1444000, 'Reward': 91.9625}
{'Survive': 0, 'Schedule': 25, 'Execution': 52, 'Endtime': 21, 'Invalid': 40, 'Global Episode': 1445000, 'Reward': 49.17083333333333}
{'Survive': 0, 'Schedule': 29, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1446000, 'Reward': 55.737500000000004}
{'Survive': 0, 'Schedule': 26, 'Execution': 47, 'Endtime': 16, 'Invalid': 24, 'Global Episode': 1447000, 'Reward': 48.27916666666667}
{'Survive': 0, 'Schedule': 27, 'Execution': 48, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1448000, 'Reward': 49.462499999999984}
{'Survive': 0, 'Schedule': 27, 'Execution': 54, 'Endtime': 21, 'Invalid': 42, 'Global Episode': 1449000, 'Reward': 51.1875}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1450000, 'Reward': 53.45833333333332}
{'Survive': 0, 'Schedule': 29, 'Execution': 53, 'Endtime': 21, 'Invalid': 32, 'Global Episode': 1451000, 'Reward': 53.45833333333332}
{'Survive': 0, 'Schedule': 26, 'Execution': 47, 'Endtime': 21, 'Invalid': 33, 'Global Episode': 1452000, 'Reward': 46.08749999999999}
{'Survive': 0, 'Schedule': 31, 'Execution': 58, 'Endtime': 21, 'Invalid': 29, 'Global Episode': 1453000, 'Reward': 60.45833333333332}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1454000, 'Reward': 55.29166666666666}
{'Survive': 0, 'Schedule': 26, 'Execution': 48, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1455000, 'Reward': 46.9}
{'Survive': 0, 'Schedule': 27, 'Execution': 51, 'Endtime': 21, 'Invalid': 34, 'Global Episode': 1456000, 'Reward': 50.3625}
{'Survive': 0, 'Schedule': 28, 'Execution': 52, 'Endtime': 21, 'Invalid': 30, 'Global Episode': 1457000, 'Reward': 52.74999999999999}
{'Survive': 0, 'Schedule': 29, 'Execution': 54, 'Endtime': 21, 'Invalid': 28, 'Global Episode': 1458000, 'Reward': 55.29166666666666}
{'Survive': 0, 'Schedule': 29, 'Execution': 59, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1459000, 'Reward': 59.65}
{'Survive': 0, 'Schedule': 131, 'Execution': 263, 'Endtime': 141, 'Invalid': 102, 'Global Episode': 1460000, 'Reward': 287.5208333333333}
{'Survive': 0, 'Schedule': 27, 'Execution': 55, 'Endtime': 21, 'Invalid': 31, 'Global Episode': 1461000, 'Reward': 55.62499999999999}
